Date,1 Mo,2 Mo,3 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr
02/15/19,0,0,0.028,0.01960784314,-0.0119047619,-0.008,-0.004016064257,0.03112840467,0.03383458647,0.06338028169,0.05333333333,#DIV/0!
02/19/19,-0.00826446281,0.01224489796,0.02777777778,0.007874015748,-0.016,-0.01214574899,0,0.03137254902,0.03773584906,0.06690140845,0.05016722408,#DIV/0!
02/20/19,0.004132231405,0.01224489796,0.02390438247,0.01181102362,-0.016,-0.01214574899,0,0.03137254902,0.03773584906,0.06690140845,0.05333333333,#DIV/0!
02/21/19,0.004098360656,0.004081632653,0.02390438247,0.01568627451,-0.00790513834,-0.01606425703,0.00796812749,0.03088803089,0.03717472119,0.06920415225,0.05245901639,#DIV/0!
02/22/19,0.008163265306,0.00406504065,0.01992031873,0.01568627451,-0.02822580645,-0.008130081301,0.004048582996,0.03137254902,0.03773584906,0.07342657343,0.05298013245,#DIV/0!
02/25/19,0.008130081301,0.004048582996,0.01593625498,0.01953125,-0.01992031873,-0.01209677419,0,0.03501945525,0.03745318352,0.06968641115,0.05280528053,#DIV/0!
02/26/19,0.004098360656,0.004081632653,0.02390438247,0.01568627451,-0.02822580645,-0.01639344262,0.004081632653,0.03543307087,0.03787878788,0.07042253521,0.05647840532,#DIV/0!
02/27/19,0.004098360656,0.004081632653,0.02777777778,0.007874015748,-0.016,-0.008064516129,0.004016064257,0.03861003861,0.03717472119,0.07560137457,0.05211726384,#DIV/0!
02/28/19,0.01214574899,-0.008163265306,0.02,0.0157480315,-0.007936507937,-0.008,0.007936507937,0.04182509506,0.03663003663,0.07142857143,0.04854368932,#DIV/0!
03/01/19,0.008130081301,-0.008196721311,0.03174603175,0.01176470588,0,-0.003937007874,0.0078125,0.04119850187,0.03260869565,0.07070707071,0.05111821086,#DIV/0!
03/04/19,0.00406504065,0,0.03149606299,0,0.003921568627,-0.0119047619,0.00395256917,0.03802281369,0.03308823529,0.07167235495,0.05177993528,#DIV/0!
